,ID,Name,Overall,Potential,Weak Foot,Skill Moves,Performance,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
15982,236374,A. Ademoglu,58,75,4.0,2.0,57.0,50.0,54.0,52.0,66.0,53.0,64.0,59.0,54.0,65.0,62.0,59.0,64.0,56.0,54.0,67.0,67.0,55.0,35.0,51.0,50.0,42.0,36.0,48.0,56.0,59.0,64.0,42.0,55.0,52.0
15983,245846,Y. Oyanedel,58,78,3.0,2.0,57.0,53.0,30.0,50.0,58.0,34.0,57.0,48.0,32.0,56.0,54.0,73.0,77.0,69.0,52.0,68.0,52.0,65.0,77.0,64.0,48.0,52.0,52.0,41.0,47.0,31.0,59.0,51.0,53.0,51.0
15984,243287,Lim Eun Soo,58,65,2.0,2.0,56.0,35.0,29.0,40.0,63.0,25.0,51.0,34.0,39.0,61.0,59.0,61.0,63.0,59.0,56.0,65.0,48.0,71.0,69.0,59.0,42.0,58.0,63.0,30.0,58.0,41.0,60.0,58.0,59.0,46.0
15985,246103,R. van Doorn,58,66,3.0,2.0,57.0,32.0,22.0,55.0,45.0,25.0,33.0,33.0,24.0,41.0,36.0,65.0,63.0,43.0,46.0,50.0,40.0,65.0,62.0,66.0,28.0,55.0,55.0,27.0,24.0,34.0,45.0,53.0,66.0,64.0
15986,178008,J. Harris,58,58,2.0,2.0,56.0,53.0,56.0,27.0,67.0,46.0,43.0,39.0,59.0,64.0,60.0,66.0,61.0,68.0,56.0,60.0,60.0,41.0,65.0,44.0,62.0,79.0,51.0,35.0,45.0,36.0,40.0,55.0,66.0,62.0
15987,246616,José Uche,58,69,2.0,2.0,56.0,39.0,29.0,61.0,60.0,30.0,25.0,29.0,24.0,55.0,53.0,55.0,55.0,52.0,53.0,63.0,42.0,67.0,60.0,60.0,31.0,49.0,60.0,30.0,39.0,41.0,43.0,59.0,57.0,48.0
15988,245337,M. Arturia,58,67,3.0,2.0,57.0,40.0,57.0,62.0,48.0,50.0,55.0,45.0,37.0,37.0,55.0,60.0,58.0,50.0,55.0,55.0,59.0,62.0,54.0,65.0,58.0,31.0,20.0,56.0,45.0,50.0,51.0,15.0,21.0,21.0
15989,187993,K. Goba,58,58,3.0,2.0,57.0,45.0,68.0,62.0,50.0,61.0,60.0,46.0,42.0,44.0,48.0,54.0,51.0,48.0,47.0,62.0,61.0,41.0,58.0,32.0,62.0,38.0,42.0,63.0,46.0,53.0,49.0,19.0,13.0,14.0
15990,242266,E. Bansen,58,69,3.0,1.0,59.0,11.0,8.0,10.0,24.0,6.0,14.0,11.0,11.0,27.0,11.0,18.0,26.0,25.0,38.0,26.0,24.0,32.0,25.0,62.0,9.0,17.0,14.0,8.0,21.0,14.0,32.0,10.0,12.0,10.0
15991,236379,J. Lunney,58,71,3.0,3.0,56.0,52.0,50.0,44.0,61.0,48.0,59.0,50.0,52.0,54.0,57.0,68.0,67.0,78.0,50.0,76.0,53.0,53.0,67.0,51.0,54.0,39.0,53.0,55.0,56.0,51.0,56.0,44.0,52.0,47.0
15992,240987,M. Cooper,58,78,3.0,1.0,57.4,10.0,8.0,14.0,21.0,6.0,13.0,12.0,11.0,23.0,16.0,30.0,29.0,28.0,50.0,43.0,17.0,56.0,20.0,46.0,9.0,24.0,12.0,7.0,34.0,11.0,41.0,14.0,14.0,12.0
15993,243803,J. Orellana,58,68,2.0,2.0,57.0,34.0,22.0,51.0,53.0,29.0,26.0,34.0,27.0,26.0,55.0,61.0,55.0,42.0,51.0,38.0,42.0,71.0,60.0,63.0,29.0,61.0,55.0,27.0,29.0,39.0,54.0,51.0,62.0,60.0
15994,240476,B. Kavlak,58,66,2.0,2.0,57.0,37.0,64.0,68.0,52.0,47.0,57.0,44.0,34.0,36.0,54.0,60.0,62.0,52.0,51.0,74.0,58.0,65.0,53.0,40.0,61.0,31.0,17.0,53.0,50.0,66.0,47.0,29.0,13.0,15.0
15995,243804,G. Abregú,58,68,3.0,2.0,56.0,53.0,27.0,52.0,33.0,34.0,59.0,32.0,35.0,28.0,57.0,62.0,62.0,63.0,60.0,68.0,33.0,58.0,63.0,44.0,28.0,53.0,54.0,54.0,41.0,43.0,59.0,51.0,66.0,62.0
15996,232285,J. Doona,58,70,3.0,2.0,56.0,53.0,52.0,48.0,54.0,47.0,58.0,52.0,50.0,53.0,57.0,65.0,64.0,72.0,45.0,62.0,55.0,58.0,74.0,54.0,49.0,57.0,43.0,53.0,56.0,53.0,52.0,20.0,49.0,48.0
15997,242781,R. Blumberg,58,72,2.0,2.0,56.0,21.0,22.0,54.0,49.0,21.0,34.0,22.0,24.0,47.0,40.0,63.0,65.0,40.0,45.0,84.0,50.0,72.0,63.0,63.0,23.0,54.0,52.0,29.0,28.0,33.0,46.0,53.0,65.0,62.0
15998,245853,M. Panos,58,65,2.0,2.0,57.0,56.0,36.0,48.0,52.0,35.0,53.0,31.0,36.0,47.0,52.0,64.0,61.0,52.0,54.0,57.0,44.0,56.0,62.0,61.0,41.0,58.0,58.0,49.0,39.0,40.0,45.0,51.0,63.0,60.0
15999,231006,C. Coleman,58,67,2.0,2.0,59.0,48.0,49.0,55.0,56.0,44.0,56.0,49.0,44.0,55.0,57.0,60.0,64.0,54.0,63.0,50.0,53.0,70.0,79.0,70.0,50.0,61.0,59.0,54.0,53.0,48.0,56.0,58.0,58.0,57.0
16000,240734,M. O'Riley,58,78,3.0,2.0,56.0,40.0,39.0,50.0,64.0,30.0,55.0,40.0,35.0,55.0,60.0,59.0,58.0,60.0,59.0,64.0,53.0,52.0,54.0,58.0,43.0,68.0,54.0,51.0,58.0,45.0,60.0,60.0,52.0,42.0
16001,212063,A. Gafaiti,58,66,3.0,2.0,57.0,27.0,22.0,53.0,46.0,27.0,33.0,24.0,24.0,32.0,46.0,53.0,54.0,48.0,47.0,57.0,38.0,74.0,61.0,70.0,22.0,64.0,52.0,27.0,26.0,33.0,45.0,58.0,61.0,54.0
16002,177761,P. Edwards,58,58,3.0,2.0,56.0,54.0,51.0,59.0,54.0,33.0,53.0,33.0,24.0,52.0,57.0,51.0,53.0,66.0,60.0,83.0,50.0,75.0,66.0,65.0,51.0,65.0,61.0,27.0,49.0,56.0,55.0,51.0,58.0,57.0
16003,227682,G. Lapslie,58,71,3.0,2.0,56.0,30.0,48.0,40.0,65.0,24.0,58.0,47.0,34.0,61.0,61.0,67.0,64.0,63.0,58.0,78.0,45.0,52.0,34.0,31.0,35.0,45.0,57.0,42.0,59.0,44.0,43.0,50.0,59.0,46.0
16004,237922,M. Gonzalez,58,69,3.0,1.0,57.8,14.0,11.0,16.0,30.0,9.0,12.0,16.0,15.0,19.0,13.0,25.0,28.0,38.0,46.0,56.0,17.0,57.0,19.0,55.0,8.0,27.0,13.0,9.0,36.0,30.0,45.0,14.0,16.0,15.0
16005,243810,L. Ingolotti,58,80,2.0,1.0,57.8,13.0,9.0,12.0,24.0,5.0,10.0,12.0,12.0,17.0,12.0,33.0,28.0,39.0,50.0,46.0,20.0,57.0,30.0,45.0,6.0,16.0,12.0,6.0,37.0,17.0,45.0,20.0,14.0,12.0
16006,244578,G. Pozos,58,62,3.0,1.0,59.2,11.0,7.0,13.0,15.0,8.0,8.0,13.0,12.0,24.0,17.0,43.0,36.0,42.0,40.0,49.0,17.0,58.0,16.0,40.0,6.0,19.0,6.0,6.0,46.0,13.0,38.0,20.0,11.0,14.0
16007,227427,A. Aliev,58,65,3.0,2.0,57.0,27.0,62.0,63.0,52.0,48.0,52.0,33.0,36.0,28.0,52.0,54.0,58.0,46.0,51.0,48.0,60.0,62.0,55.0,71.0,53.0,56.0,21.0,55.0,49.0,60.0,53.0,27.0,30.0,30.0
16008,245347,M. Bauer,58,73,3.0,2.0,57.0,31.0,22.0,66.0,41.0,31.0,28.0,32.0,24.0,40.0,39.0,56.0,57.0,45.0,52.0,54.0,39.0,68.0,56.0,68.0,21.0,47.0,50.0,22.0,33.0,37.0,41.0,57.0,65.0,63.0
16009,185187,B. Sielewski,58,58,2.0,2.0,57.0,36.0,31.0,57.0,52.0,47.0,47.0,30.0,32.0,53.0,54.0,31.0,46.0,56.0,55.0,65.0,51.0,66.0,42.0,83.0,36.0,72.0,55.0,48.0,49.0,52.0,51.0,57.0,48.0,45.0
16010,239460,A. Talal,58,68,3.0,2.0,56.0,48.0,41.0,42.0,63.0,51.0,60.0,45.0,41.0,56.0,58.0,70.0,63.0,61.0,48.0,73.0,56.0,72.0,57.0,46.0,52.0,50.0,54.0,48.0,52.0,50.0,47.0,57.0,64.0,59.0
16011,244068,K. Schlotterbeck,58,68,3.0,2.0,57.0,24.0,17.0,57.0,51.0,15.0,36.0,29.0,32.0,45.0,42.0,52.0,53.0,54.0,49.0,54.0,31.0,58.0,34.0,70.0,19.0,53.0,55.0,21.0,36.0,39.0,40.0,56.0,62.0,58.0
16012,245092,G. Kilama,58,71,3.0,2.0,57.0,54.0,35.0,49.0,62.0,29.0,53.0,36.0,42.0,50.0,58.0,71.0,64.0,71.0,49.0,62.0,48.0,72.0,59.0,56.0,34.0,57.0,57.0,35.0,52.0,44.0,49.0,54.0,60.0,56.0
16013,220774,J. Debayo,58,66,3.0,2.0,56.0,47.0,24.0,59.0,40.0,38.0,51.0,29.0,33.0,35.0,49.0,65.0,69.0,65.0,55.0,65.0,43.0,71.0,67.0,64.0,31.0,56.0,57.0,32.0,38.0,48.0,50.0,55.0,59.0,58.0
16014,237158,B. Chapman,58,67,4.0,2.0,57.0,39.0,29.0,49.0,59.0,49.0,62.0,60.0,44.0,58.0,60.0,76.0,77.0,81.0,68.0,67.0,59.0,71.0,85.0,72.0,45.0,78.0,55.0,39.0,48.0,38.0,42.0,47.0,54.0,51.0
16015,245863,V. Gendrey,58,70,2.0,2.0,57.0,51.0,34.0,48.0,35.0,26.0,64.0,36.0,34.0,35.0,57.0,64.0,61.0,58.0,57.0,66.0,32.0,63.0,62.0,55.0,28.0,74.0,56.0,46.0,40.0,45.0,34.0,54.0,63.0,66.0
16016,224616,Li Shenglong,58,60,3.0,2.0,57.0,53.0,58.0,55.0,53.0,47.0,56.0,59.0,37.0,45.0,53.0,75.0,68.0,67.0,55.0,69.0,55.0,68.0,51.0,70.0,53.0,62.0,17.0,54.0,46.0,62.0,51.0,30.0,19.0,20.0
16017,238952,M. Schlegel,58,68,3.0,2.0,57.0,61.0,47.0,44.0,62.0,32.0,54.0,35.0,32.0,51.0,60.0,62.0,69.0,62.0,51.0,65.0,53.0,61.0,72.0,63.0,41.0,48.0,35.0,53.0,46.0,48.0,53.0,38.0,40.0,40.0
16018,240745,S. Quigley,58,60,3.0,2.0,56.0,27.0,58.0,67.0,51.0,53.0,46.0,44.0,28.0,28.0,47.0,52.0,52.0,49.0,45.0,60.0,66.0,69.0,56.0,80.0,58.0,65.0,16.0,58.0,47.0,51.0,47.0,32.0,23.0,23.0
16019,244073,Y. Bangsow,58,69,4.0,1.0,56.4,14.0,9.0,12.0,25.0,8.0,10.0,14.0,11.0,20.0,20.0,32.0,34.0,27.0,55.0,26.0,35.0,36.0,25.0,68.0,8.0,19.0,7.0,8.0,45.0,16.0,48.0,18.0,10.0,11.0
16020,199018,M. Leahy,58,59,3.0,2.0,57.0,20.0,15.0,58.0,48.0,13.0,20.0,26.0,23.0,39.0,35.0,42.0,36.0,33.0,51.0,43.0,50.0,76.0,68.0,82.0,12.0,57.0,54.0,26.0,38.0,23.0,57.0,56.0,57.0,55.0
16021,229995,S. Solli,58,66,3.0,2.0,58.0,54.0,52.0,49.0,62.0,41.0,56.0,54.0,48.0,57.0,61.0,79.0,80.0,67.0,51.0,74.0,52.0,58.0,68.0,40.0,35.0,39.0,26.0,44.0,61.0,52.0,60.0,32.0,44.0,47.0
16022,244331,M. Firlej,58,65,2.0,2.0,56.0,45.0,61.0,50.0,59.0,39.0,58.0,51.0,46.0,51.0,61.0,64.0,64.0,59.0,48.0,65.0,52.0,50.0,58.0,62.0,42.0,45.0,24.0,60.0,47.0,56.0,58.0,20.0,31.0,41.0
16023,204396,H. Bos,58,60,4.0,2.0,56.0,52.0,55.0,49.0,62.0,60.0,62.0,60.0,44.0,55.0,63.0,76.0,65.0,73.0,60.0,82.0,55.0,62.0,42.0,51.0,55.0,56.0,48.0,55.0,56.0,63.0,58.0,42.0,49.0,48.0
16024,236653,J. Bird,58,66,2.0,2.0,57.0,45.0,40.0,50.0,60.0,29.0,57.0,41.0,35.0,57.0,60.0,64.0,59.0,70.0,58.0,72.0,50.0,70.0,75.0,69.0,43.0,61.0,51.0,45.0,59.0,41.0,52.0,55.0,54.0,52.0
16025,244589,V. Arveladze,58,65,2.0,2.0,56.0,32.0,59.0,58.0,41.0,44.0,58.0,37.0,30.0,32.0,57.0,67.0,65.0,57.0,51.0,63.0,53.0,61.0,50.0,62.0,50.0,32.0,18.0,58.0,47.0,60.0,54.0,28.0,12.0,17.0
16026,232560,K. Kirihata,58,58,3.0,1.0,57.0,13.0,6.0,13.0,24.0,7.0,7.0,11.0,14.0,22.0,13.0,13.0,12.0,21.0,56.0,18.0,17.0,15.0,14.0,61.0,8.0,17.0,13.0,5.0,46.0,17.0,52.0,9.0,12.0,11.0
16027,239984,A. Penny,58,70,2.0,2.0,56.0,20.0,12.0,52.0,32.0,27.0,24.0,26.0,25.0,28.0,32.0,52.0,64.0,62.0,41.0,59.0,34.0,70.0,62.0,69.0,18.0,48.0,61.0,20.0,27.0,31.0,38.0,58.0,65.0,57.0
16028,244592,J. von Moos,58,84,3.0,2.0,56.0,30.0,63.0,58.0,44.0,35.0,47.0,39.0,28.0,32.0,58.0,66.0,70.0,75.0,51.0,78.0,55.0,67.0,71.0,67.0,53.0,38.0,12.0,54.0,42.0,66.0,45.0,36.0,16.0,12.0
16029,221809,G. Boylan,58,66,4.0,2.0,57.0,51.0,26.0,52.0,48.0,23.0,50.0,50.0,28.0,38.0,52.0,69.0,70.0,58.0,53.0,64.0,50.0,73.0,76.0,63.0,26.0,63.0,52.0,56.0,41.0,35.0,46.0,53.0,58.0,57.0
16030,232817,I. Chicco,58,68,3.0,1.0,57.6,8.0,7.0,14.0,24.0,6.0,12.0,13.0,14.0,18.0,15.0,30.0,33.0,43.0,47.0,41.0,22.0,52.0,24.0,53.0,11.0,18.0,10.0,6.0,27.0,21.0,39.0,20.0,13.0,10.0
16031,243825,H. Arslan,58,58,2.0,2.0,57.0,40.0,27.0,51.0,33.0,32.0,63.0,35.0,33.0,26.0,36.0,62.0,61.0,57.0,57.0,66.0,32.0,56.0,63.0,56.0,28.0,58.0,60.0,47.0,39.0,48.0,45.0,68.0,70.0,69.0
16032,246385,A. Nalic,58,71,3.0,3.0,57.0,44.0,56.0,46.0,56.0,41.0,61.0,40.0,38.0,45.0,61.0,76.0,73.0,63.0,50.0,52.0,54.0,53.0,65.0,69.0,49.0,62.0,47.0,53.0,56.0,38.0,53.0,46.0,43.0,36.0
16033,235122,D. Rodríguez,58,71,2.0,2.0,56.0,35.0,24.0,52.0,46.0,29.0,41.0,35.0,33.0,33.0,34.0,43.0,44.0,58.0,45.0,71.0,41.0,66.0,59.0,68.0,23.0,47.0,53.0,32.0,29.0,48.0,40.0,55.0,67.0,68.0
16034,244082,S. Karweina,58,69,3.0,2.0,56.0,45.0,60.0,53.0,52.0,61.0,58.0,31.0,27.0,33.0,55.0,69.0,68.0,75.0,57.0,82.0,57.0,69.0,52.0,38.0,42.0,31.0,16.0,59.0,43.0,55.0,48.0,18.0,18.0,14.0
16035,245362,Fabio,58,66,3.0,2.0,57.0,36.0,20.0,47.0,41.0,29.0,34.0,28.0,22.0,33.0,33.0,66.0,58.0,43.0,51.0,56.0,38.0,70.0,62.0,85.0,19.0,74.0,51.0,22.0,31.0,25.0,47.0,58.0,57.0,51.0
16036,220019,M. Harness,58,62,3.0,3.0,57.0,61.0,52.0,37.0,53.0,48.0,62.0,44.0,41.0,50.0,60.0,82.0,78.0,77.0,38.0,76.0,66.0,34.0,51.0,49.0,53.0,32.0,16.0,45.0,51.0,50.0,49.0,30.0,24.0,28.0
16037,230003,C. Rzonca,58,65,3.0,2.0,56.0,42.0,41.0,35.0,58.0,44.0,62.0,47.0,41.0,55.0,59.0,74.0,75.0,68.0,52.0,81.0,44.0,53.0,66.0,36.0,37.0,48.0,31.0,44.0,62.0,46.0,56.0,44.0,43.0,42.0
16038,242548,A. Manzur,58,75,3.0,2.0,56.0,39.0,32.0,52.0,70.0,44.0,56.0,39.0,39.0,61.0,53.0,62.0,66.0,51.0,53.0,71.0,61.0,59.0,62.0,59.0,45.0,62.0,40.0,57.0,54.0,53.0,43.0,60.0,54.0,59.0
16039,238197,S. Bone,58,73,2.0,2.0,57.0,48.0,15.0,49.0,63.0,23.0,59.0,52.0,23.0,60.0,63.0,52.0,53.0,43.0,44.0,51.0,58.0,66.0,55.0,75.0,53.0,43.0,54.0,20.0,30.0,30.0,38.0,60.0,63.0,61.0
16040,246133,T. Sopacua,58,69,2.0,2.0,56.0,55.0,32.0,45.0,38.0,28.0,60.0,39.0,31.0,34.0,50.0,67.0,63.0,59.0,53.0,69.0,35.0,59.0,59.0,52.0,33.0,61.0,59.0,46.0,38.0,44.0,48.0,56.0,64.0,60.0
16041,232566,H. Takimoto,58,68,3.0,1.0,56.6,12.0,9.0,13.0,19.0,6.0,8.0,14.0,14.0,21.0,19.0,16.0,24.0,22.0,54.0,22.0,16.0,31.0,17.0,64.0,7.0,33.0,16.0,12.0,24.0,15.0,22.0,6.0,11.0,10.0
16042,192120,Geng Xiaofeng,58,58,3.0,1.0,57.4,17.0,11.0,10.0,23.0,5.0,12.0,17.0,18.0,42.0,20.0,36.0,49.0,35.0,54.0,25.0,8.0,69.0,35.0,34.0,15.0,35.0,12.0,10.0,60.0,15.0,53.0,12.0,10.0,3.0
16043,215418,M. Soldo,58,70,3.0,1.0,56.6,11.0,9.0,11.0,23.0,7.0,14.0,19.0,6.0,24.0,26.0,48.0,38.0,25.0,56.0,53.0,24.0,60.0,40.0,57.0,15.0,17.0,18.0,7.0,21.0,10.0,27.0,28.0,19.0,19.0
16044,232314,K. Petratos,58,68,3.0,2.0,56.0,51.0,51.0,39.0,55.0,38.0,58.0,42.0,39.0,56.0,56.0,78.0,77.0,68.0,44.0,58.0,49.0,52.0,53.0,70.0,38.0,40.0,36.0,52.0,52.0,63.0,46.0,32.0,35.0,42.0
16045,234106,N. Giménez,58,71,3.0,2.0,56.0,52.0,28.0,55.0,57.0,30.0,55.0,35.0,30.0,55.0,44.0,64.0,66.0,60.0,52.0,63.0,58.0,67.0,65.0,66.0,35.0,56.0,56.0,39.0,35.0,38.0,44.0,59.0,55.0,58.0
16046,243066,Wang Xiaole,58,67,3.0,2.0,56.0,56.0,57.0,53.0,60.0,45.0,58.0,59.0,53.0,62.0,62.0,75.0,69.0,70.0,53.0,69.0,53.0,65.0,59.0,49.0,50.0,65.0,38.0,57.0,54.0,54.0,47.0,51.0,51.0,51.0
16047,244090,L. Schaffran,58,70,3.0,1.0,58.2,11.0,6.0,15.0,16.0,8.0,10.0,15.0,10.0,22.0,19.0,26.0,30.0,25.0,47.0,37.0,20.0,46.0,20.0,62.0,8.0,29.0,9.0,10.0,29.0,12.0,36.0,14.0,11.0,11.0
16048,230779,A. Fox,58,60,2.0,2.0,56.0,55.0,37.0,56.0,52.0,48.0,53.0,50.0,35.0,55.0,55.0,69.0,71.0,66.0,52.0,71.0,47.0,72.0,61.0,60.0,38.0,52.0,58.0,48.0,54.0,39.0,46.0,54.0,54.0,52.0
16049,236923,R. Cooney,58,69,3.0,2.0,56.0,63.0,44.0,43.0,58.0,40.0,53.0,43.0,40.0,58.0,56.0,67.0,55.0,64.0,55.0,76.0,56.0,61.0,52.0,62.0,57.0,42.0,58.0,60.0,53.0,48.0,54.0,56.0,56.0,54.0
16050,242555,N. Samayoa,58,67,2.0,2.0,57.0,22.0,19.0,61.0,43.0,26.0,28.0,33.0,27.0,40.0,37.0,58.0,54.0,40.0,48.0,50.0,37.0,73.0,57.0,69.0,17.0,68.0,55.0,21.0,26.0,39.0,38.0,55.0,56.0,60.0
16051,188795,A. Soukouna,58,58,2.0,2.0,57.0,31.0,54.0,48.0,56.0,55.0,58.0,38.0,33.0,48.0,53.0,78.0,76.0,71.0,52.0,65.0,59.0,78.0,65.0,68.0,49.0,38.0,29.0,58.0,54.0,38.0,58.0,37.0,16.0,18.0
16052,242300,I. Bolaño,58,72,3.0,2.0,57.0,60.0,40.0,51.0,54.0,47.0,54.0,60.0,53.0,52.0,53.0,77.0,82.0,75.0,57.0,76.0,57.0,62.0,50.0,51.0,44.0,63.0,34.0,59.0,51.0,59.0,55.0,30.0,33.0,44.0
16053,232829,K. Ogawa,58,69,3.0,2.0,57.0,23.0,61.0,54.0,41.0,56.0,52.0,42.0,32.0,24.0,50.0,77.0,81.0,60.0,52.0,55.0,57.0,67.0,60.0,71.0,56.0,26.0,12.0,54.0,46.0,58.0,57.0,20.0,12.0,13.0
16054,194430,K. Fegrouche,58,58,2.0,1.0,57.8,21.0,12.0,24.0,12.0,17.0,21.0,14.0,20.0,22.0,17.0,36.0,34.0,33.0,46.0,32.0,16.0,53.0,43.0,50.0,20.0,43.0,12.0,8.0,29.0,25.0,37.0,24.0,14.0,21.0
16055,222335,Lee Ho Seok,58,59,3.0,2.0,57.0,43.0,61.0,54.0,64.0,39.0,56.0,36.0,37.0,59.0,55.0,76.0,74.0,73.0,56.0,80.0,58.0,66.0,42.0,58.0,57.0,60.0,45.0,64.0,61.0,51.0,44.0,56.0,53.0,50.0
16056,235135,H. Balic,58,62,3.0,3.0,56.0,56.0,57.0,38.0,60.0,43.0,62.0,53.0,35.0,51.0,61.0,66.0,61.0,56.0,40.0,61.0,55.0,59.0,64.0,65.0,49.0,29.0,25.0,46.0,49.0,50.0,49.0,23.0,28.0,26.0
16057,229504,F. Lauenborg,58,66,3.0,2.0,57.0,44.0,46.0,35.0,65.0,38.0,57.0,47.0,38.0,57.0,59.0,59.0,59.0,70.0,58.0,73.0,51.0,49.0,55.0,63.0,52.0,40.0,47.0,47.0,59.0,49.0,51.0,52.0,51.0,50.0
16058,242560,K. Saka,58,64,3.0,2.0,57.0,46.0,28.0,54.0,38.0,25.0,28.0,31.0,27.0,32.0,33.0,64.0,67.0,53.0,58.0,70.0,34.0,73.0,58.0,62.0,21.0,59.0,53.0,24.0,27.0,37.0,45.0,58.0,64.0,60.0
16059,202881,K. Buckley,58,60,3.0,2.0,57.0,57.0,53.0,55.0,57.0,52.0,57.0,55.0,53.0,56.0,57.0,63.0,59.0,63.0,54.0,67.0,59.0,80.0,72.0,59.0,57.0,74.0,58.0,57.0,58.0,57.0,56.0,45.0,57.0,54.0
16060,234881,L. Scott,58,68,3.0,2.0,57.0,41.0,64.0,53.0,46.0,34.0,55.0,37.0,27.0,26.0,56.0,64.0,68.0,68.0,51.0,66.0,59.0,68.0,69.0,69.0,48.0,55.0,25.0,56.0,44.0,54.0,51.0,39.0,16.0,16.0
16061,229252,A. Torres,58,69,2.0,1.0,56.0,14.0,12.0,13.0,44.0,11.0,14.0,16.0,13.0,38.0,20.0,55.0,58.0,58.0,60.0,56.0,25.0,58.0,38.0,63.0,16.0,22.0,12.0,11.0,32.0,25.0,35.0,18.0,15.0,19.0
16062,226438,S. McMann,58,67,3.0,2.0,57.0,50.0,32.0,56.0,47.0,28.0,60.0,31.0,33.0,28.0,55.0,61.0,53.0,67.0,55.0,55.0,31.0,57.0,71.0,64.0,29.0,68.0,56.0,45.0,32.0,36.0,39.0,54.0,60.0,63.0
16063,245382,A. Rosteghin,58,78,2.0,1.0,57.6,11.0,9.0,14.0,39.0,10.0,9.0,14.0,14.0,30.0,17.0,20.0,31.0,29.0,50.0,48.0,33.0,61.0,19.0,49.0,10.0,22.0,19.0,8.0,30.0,21.0,41.0,10.0,15.0,14.0
16064,237703,A. Wheeler-Omiunu,58,64,2.0,2.0,56.0,42.0,48.0,49.0,59.0,41.0,53.0,40.0,40.0,59.0,59.0,67.0,69.0,72.0,55.0,66.0,60.0,59.0,62.0,65.0,61.0,68.0,56.0,51.0,56.0,58.0,47.0,43.0,44.0,42.0
16065,238983,N. Awuku,58,77,3.0,2.0,57.0,52.0,61.0,53.0,50.0,41.0,57.0,37.0,24.0,28.0,58.0,71.0,70.0,67.0,50.0,70.0,55.0,67.0,54.0,73.0,46.0,45.0,13.0,52.0,35.0,49.0,39.0,20.0,28.0,18.0
16066,244615,B. García,58,66,3.0,2.0,57.0,62.0,33.0,59.0,70.0,44.0,57.0,46.0,45.0,63.0,48.0,61.0,63.0,61.0,59.0,89.0,58.0,55.0,68.0,35.0,40.0,38.0,41.0,57.0,46.0,58.0,42.0,46.0,53.0,59.0
16067,244360,D. Riccardi,58,69,3.0,2.0,57.0,26.0,26.0,45.0,30.0,30.0,32.0,22.0,23.0,28.0,43.0,60.0,70.0,41.0,48.0,55.0,35.0,68.0,54.0,77.0,19.0,64.0,52.0,21.0,35.0,37.0,46.0,59.0,62.0,58.0
16068,240779,M. Meli,58,78,3.0,3.0,58.0,58.0,66.0,43.0,57.0,51.0,64.0,49.0,46.0,45.0,69.0,55.0,55.0,58.0,47.0,58.0,69.0,48.0,36.0,50.0,42.0,33.0,23.0,53.0,49.0,69.0,51.0,47.0,34.0,33.0
16069,242315,D. Petersson,58,63,1.0,1.0,55.2,11.0,9.0,13.0,28.0,20.0,9.0,24.0,11.0,30.0,19.0,50.0,64.0,41.0,64.0,31.0,37.0,61.0,17.0,27.0,9.0,39.0,28.0,7.0,30.0,14.0,40.0,20.0,13.0,14.0
16070,244107,E. Pauchet,58,67,2.0,1.0,59.8,11.0,9.0,14.0,23.0,8.0,10.0,15.0,13.0,23.0,14.0,34.0,38.0,27.0,41.0,35.0,25.0,54.0,22.0,47.0,9.0,23.0,13.0,8.0,44.0,12.0,45.0,11.0,12.0,13.0
16071,137356,S. Farelli,58,58,1.0,1.0,57.8,18.0,15.0,14.0,36.0,15.0,11.0,20.0,12.0,23.0,20.0,42.0,40.0,42.0,51.0,43.0,23.0,53.0,32.0,54.0,13.0,32.0,19.0,13.0,45.0,11.0,50.0,15.0,13.0,19.0
16072,239500,E. Gründemann,58,74,3.0,1.0,59.0,7.0,4.0,7.0,22.0,4.0,6.0,9.0,8.0,23.0,19.0,21.0,17.0,36.0,43.0,23.0,34.0,47.0,18.0,64.0,7.0,29.0,14.0,4.0,23.0,5.0,24.0,8.0,12.0,9.0
16073,238733,M. Ludwig,58,70,2.0,2.0,56.0,41.0,56.0,54.0,56.0,43.0,52.0,35.0,33.0,53.0,58.0,63.0,70.0,69.0,50.0,64.0,62.0,77.0,79.0,61.0,58.0,58.0,30.0,56.0,52.0,52.0,49.0,26.0,36.0,20.0
16074,246157,E. Pletinckx,58,76,3.0,2.0,57.0,31.0,25.0,66.0,35.0,28.0,31.0,29.0,26.0,25.0,28.0,58.0,63.0,41.0,49.0,33.0,41.0,62.0,63.0,84.0,26.0,46.0,52.0,30.0,30.0,34.0,41.0,57.0,59.0,56.0
16075,242318,A. Elyounoussi,58,72,3.0,3.0,56.0,46.0,51.0,41.0,51.0,45.0,61.0,50.0,39.0,53.0,57.0,82.0,74.0,80.0,46.0,73.0,45.0,58.0,57.0,45.0,47.0,37.0,24.0,53.0,53.0,44.0,57.0,28.0,31.0,34.0
